Ending Weight Token,Ending Weight USD,Sale Rate, Total Proceeds , Unsold Tokens ,Min Price
0.23,0.77,0.06," $86,540.34 "," 47,000,000.00 ",0.002507079
0.23,0.77,0.07," $68,091.76 "," 46,500,000.00 ",0.002413097
0.23,0.77,0.08," $74,462.41 "," 46,000,000.00 ",0.002481548
0.23,0.77,0.09," $168,436.31 "," 45,500,000.00 ",0.003138428
0.23,0.77,0.1," $142,116.13 "," 45,000,000.00 ",0.002995005
0.23,0.77,0.11," $154,755.99 "," 44,500,000.00 ",0.003115249
0.23,0.77,0.12," $174,283.82 "," 44,000,000.00 ",0.003285949
0.23,0.77,0.13," $125,247.20 "," 43,500,000.00 ",0.002980081
0.23,0.77,0.14," $169,680.75 "," 43,000,000.00 ",0.003329745
0.23,0.77,0.15," $286,356.78 "," 42,500,000.00 ",0.004205817
0.23,0.77,0.16," $260,474.82 "," 42,000,000.00 ",0.004068038
0.23,0.77,0.17," $362,197.61 "," 41,500,000.00 ",0.004864279
0.23,0.77,0.18," $343,264.01 "," 41,000,000.00 ",0.004782833
0.23,0.77,0.19," $323,304.40 "," 40,500,000.00 ",0.004691653
0.23,0.77,0.2," $280,456.92 "," 40,000,000.00 ",0.00442376
0.23,0.77,0.21," $288,171.37 "," 39,500,000.00 ",0.004539304
0.23,0.77,0.22," $393,008.78 "," 39,000,000.00 ",0.005416983
0.23,0.77,0.23," $366,249.63 "," 38,500,000.00 ",0.005275463
0.23,0.77,0.24," $484,248.20 "," 38,000,000.00 ",0.006291514
0.23,0.77,0.25," $387,399.68 "," 37,500,000.00 ",0.005588102
0.23,0.77,0.26," $510,952.83 "," 37,000,000.00 ",0.00668161
0.23,0.77,0.27," $318,070.15 "," 36,500,000.00 ",0.005162181
0.23,0.77,0.28," $823,826.11 "," 36,000,000.00 ",0.009516692
0.23,0.77,0.29," $854,428.04 "," 35,500,000.00 ",0.009913545
0.23,0.77,0.3," $475,620.04 "," 35,000,000.00 ",0.006755735
0.23,0.77,0.31," $556,631.84 "," 34,500,000.00 ",0.007569512
0.23,0.77,0.32," $721,257.01 "," 34,000,000.00 ",0.009156935
0.23,0.77,0.33," $1,459,643.69 "," 33,500,000.00 ",0.01601309
0.23,0.77,0.34," $923,239.41 "," 33,000,000.00 ",0.011300406
0.23,0.77,0.35," $1,012,358.03 "," 32,500,000.00 ",0.012310248
0.23,0.77,0.36," $991,728.92 "," 32,000,000.00 ",0.012306104
0.23,0.77,0.37," $829,922.55 "," 31,500,000.00 ",0.010935501
0.23,0.77,0.38," $845,667.32 "," 31,000,000.00 ",0.011266755
0.23,0.77,0.39," $780,529.40 "," 30,500,000.00 ",0.01080041
0.23,0.77,0.4," $1,323,885.16 "," 30,000,000.00 ",0.016502096
0.23,0.77,0.41," $1,753,899.12 "," 29,500,000.00 ",0.021225784
0.23,0.77,0.42," $704,720.76 "," 29,000,000.00 ",0.010562231
0.23,0.77,0.43," $1,965,632.07 "," 28,500,000.00 ",0.024235642
0.23,0.77,0.44," $1,379,185.93 "," 28,000,000.00 ",0.018283213
0.23,0.77,0.45," $759,208.63 "," 27,500,000.00 ",0.01174255
0.23,0.77,0.46," $1,111,631.73 "," 27,000,000.00 ",0.015939443
0.23,0.77,0.47," $1,306,948.11 "," 26,500,000.00 ",0.018487298
0.23,0.77,0.48," $2,300,038.59 "," 26,000,000.00 ",0.030487791
0.23,0.77,0.49," $1,875,531.89 "," 25,500,000.00 ",0.026010393
0.23,0.77,0.5," $1,017,253.36 "," 25,000,000.00 ",0.01606398
0.23,0.77,0.51," $1,062,051.28 "," 24,500,000.00 ",0.016949369
0.23,0.77,0.52," $2,880,313.69 "," 24,000,000.00 ",0.04040055
0.23,0.77,0.53," $1,366,541.13 "," 23,500,000.00 ",0.021621172
0.23,0.77,0.54," $1,465,924.70 "," 23,000,000.00 ",0.023408739
0.23,0.77,0.55," $3,076,386.68 "," 22,500,000.00 ",0.045751576
0.23,0.77,0.56," $1,682,464.42 "," 22,000,000.00 ",0.027474005
0.23,0.77,0.57," $2,325,069.75 "," 21,500,000.00 ",0.037225849
0.23,0.77,0.58," $1,515,054.67 "," 21,000,000.00 ",0.026352133
0.23,0.77,0.59," $2,539,572.25 "," 20,500,000.00 ",0.042232588
0.23,0.77,0.6," $2,243,560.35 "," 20,000,000.00 ",0.0387761
0.23,0.77,0.61," $1,534,929.15 "," 19,500,000.00 ",0.028690649
0.23,0.77,0.62," $3,185,381.27 "," 19,000,000.00 ",0.055931464
0.23,0.77,0.63," $2,923,959.65 "," 18,500,000.00 ",0.053135085
0.23,0.77,0.64," $1,816,221.39 "," 18,000,000.00 ",0.035847291
0.23,0.77,0.65," $4,270,345.97 "," 17,500,000.00 ",0.079631198
0.23,0.77,0.66," $3,476,789.13 "," 17,000,000.00 ",0.067740872
0.23,0.77,0.67," $3,070,187.99 "," 16,500,000.00 ",0.062280512
0.23,0.77,0.68," $3,491,468.66 "," 16,000,000.00 ",0.072256152
0.23,0.77,0.69," $3,579,758.32 "," 15,500,000.00 ",0.076324858
0.23,0.77,0.7," $4,807,434.12 "," 15,000,000.00 ",0.103827073
0.23,0.77,0.71," $6,119,075.21 "," 14,500,000.00 ",0.134992626
0.23,0.77,0.72," $6,454,786.16 "," 14,000,000.00 ",0.147128262
0.23,0.77,0.73," $3,528,038.08 "," 13,500,000.00 ",0.086469407
0.23,0.77,0.74," $5,356,086.23 "," 13,000,000.00 ",0.132678548
0.23,0.77,0.75," $5,481,759.91 "," 12,500,000.00 ",0.141054441
0.23,0.77,0.76," $3,801,043.54 "," 12,000,000.00 ",0.104221967
0.23,0.77,0.77," $6,936,755.13 "," 11,500,000.00 ",0.191912115
0.23,0.77,0.78," $5,017,575.26 "," 11,000,000.00 ",0.147430884
0.23,0.77,0.79," $5,703,978.37 "," 10,500,000.00 ",0.174393201
0.23,0.77,0.8," $14,551,503.29 "," 10,000,000.00 ",0.452963893
0.23,0.77,0.81," $4,647,345.28 "," 9,500,000.00 ",0.158838816
0.23,0.77,0.82," $12,439,658.02 "," 9,000,000.00 ",0.431757404
0.23,0.77,0.83," $6,362,857.84 "," 8,500,000.00 ",0.239102769
0.23,0.77,0.84," $4,890,032.13 "," 8,000,000.00 ",0.197899092
0.23,0.77,0.85," $10,890,152.99 "," 7,500,000.00 ",0.455157842
0.23,0.77,0.86," $16,054,215.16 "," 7,000,000.00 ",0.712764116
0.23,0.77,0.87," $12,356,197.73 "," 6,500,000.00 ",0.594066531
0.23,0.77,0.88," $9,856,291.55 "," 6,000,000.00 ",0.51649403
0.23,0.77,0.89," $5,790,203.33 "," 5,500,000.00 ",0.33790397
0.23,0.77,0.9," $8,454,734.27 "," 5,000,000.00 ",0.534377935
0.23,0.77,0.91," $10,606,959.28 "," 4,500,000.00 ",0.739825875
0.23,0.77,0.92," $13,430,017.86 "," 4,000,000.00 ",1.047919565
0.23,0.77,0.93," $17,211,950.45 "," 3,500,000.00 ",1.527862494
0.23,0.77,0.94," $33,725,477.80 "," 3,000,000.00 ",3.464459037
0.23,0.77,0.95," $22,006,304.91 "," 2,500,000.00 ",2.726645615
0.23,0.77,0.96," $8,725,622.12 "," 2,000,000.00 ",1.379975436
0.23,0.77,0.97," $28,126,281.57 "," 1,500,000.00 ",5.801301673
0.23,0.77,0.98," $11,352,421.63 "," 1,000,000.00 ",3.574866682
0.23,0.77,0.99," $9,921,507.68 "," 500,000.00 ",6.313157394
0.24,0.76,0.01," $16,787.56 "," 49,500,000.00 ",0.002062492
0.24,0.76,0.02," $25,139.63 "," 49,000,000.00 ",0.002138473
0.24,0.76,0.03," $39,352.79 "," 48,500,000.00 ",0.002254967
0.24,0.76,0.04," $48,674.35 "," 48,000,000.00 ",0.002341046
0.24,0.76,0.05," $102,700.40 "," 47,500,000.00 ",0.002732248
0.24,0.76,0.06," $76,327.61 "," 47,000,000.00 ",0.002580481
0.24,0.76,0.07," $75,452.66 "," 46,500,000.00 ",0.002602168
0.24,0.76,0.08," $67,364.62 "," 46,000,000.00 ",0.00257379
0.24,0.76,0.09," $114,134.48 "," 45,500,000.00 ",0.002933353
0.24,0.76,0.1," $157,076.47 "," 45,000,000.00 ",0.003273493
0.24,0.76,0.11," $123,054.94 "," 44,500,000.00 ",0.003063886
0.24,0.76,0.12," $133,030.05 "," 44,000,000.00 ",0.003171771
0.24,0.76,0.13," $188,107.45 "," 43,500,000.00 ",0.003616292
0.24,0.76,0.14," $252,276.33 "," 43,000,000.00 ",0.004139291
0.24,0.76,0.15," $146,385.92 "," 42,500,000.00 ",0.003385013
0.24,0.76,0.16," $173,502.81 "," 42,000,000.00 ",0.003633397
0.24,0.76,0.17," $238,875.68 "," 41,500,000.00 ",0.00418486
0.24,0.76,0.18," $277,580.17 "," 41,000,000.00 ",0.004540145
0.24,0.76,0.19," $275,691.58 "," 40,500,000.00 ",0.004581176
0.24,0.76,0.2," $269,382.42 "," 40,000,000.00 ",0.004587616
0.24,0.76,0.21," $389,189.15 "," 39,500,000.00 ",0.005623222
0.24,0.76,0.22," $290,097.19 "," 39,000,000.00 ",0.00487645
0.24,0.76,0.23," $424,243.13 "," 38,500,000.00 ",0.006062747
0.24,0.76,0.24," $397,125.24 "," 38,000,000.00 ",0.005912539
0.24,0.76,0.25," $402,344.27 "," 37,500,000.00 ",0.006036241
0.24,0.76,0.26," $585,323.47 "," 37,000,000.00 ",0.007711681
0.24,0.76,0.27," $722,813.58 "," 36,500,000.00 ",0.009031367
0.24,0.76,0.28," $672,027.10 "," 36,000,000.00 ",0.008702155
0.24,0.76,0.29," $631,337.86 "," 35,500,000.00 ",0.008455338
0.24,0.76,0.3," $944,105.15 "," 35,000,000.00 ",0.011456244
0.24,0.76,0.31," $855,387.11 "," 34,500,000.00 ",0.010793513
0.24,0.76,0.32," $561,545.75 "," 34,000,000.00 ",0.008166859
0.24,0.76,0.33," $814,745.57 "," 33,500,000.00 ",0.010724766
0.24,0.76,0.34," $690,224.29 "," 33,000,000.00 ",0.009671143
0.24,0.76,0.35," $644,506.96 "," 32,500,000.00 ",0.009366585
0.24,0.76,0.36," $880,206.63 "," 32,000,000.00 ",0.011886909
0.24,0.76,0.37," $802,888.13 "," 31,500,000.00 ",0.011284523
0.24,0.76,0.38," $886,707.65 "," 31,000,000.00 ",0.012338029
0.24,0.76,0.39," $662,856.68 "," 30,500,000.00 ",0.010174828
0.24,0.76,0.4," $744,129.86 "," 30,000,000.00 ",0.011217604
0.24,0.76,0.41," $735,930.12 "," 29,500,000.00 ",0.011318188
0.24,0.76,0.42," $1,754,157.59 "," 29,000,000.00 ",0.022829998
0.24,0.76,0.43," $1,193,318.25 "," 28,500,000.00 ",0.016888044
0.24,0.76,0.44," $1,003,536.27 "," 28,000,000.00 ",0.015005094
0.24,0.76,0.45," $1,504,700.52 "," 27,500,000.00 ",0.02115183
0.24,0.76,0.46," $1,039,724.01 "," 27,000,000.00 ",0.015992965
0.24,0.76,0.47," $1,601,111.72 "," 26,500,000.00 ",0.02312284
0.24,0.76,0.48," $1,831,814.16 "," 26,000,000.00 ",0.026427585
0.24,0.76,0.49," $1,364,719.93 "," 25,500,000.00 ",0.021041885
0.24,0.76,0.5," $3,090,301.00 "," 25,000,000.00 ",0.043710335
0.24,0.76,0.51," $1,953,000.18 "," 24,500,000.00 ",0.029640352
0.24,0.76,0.52," $2,144,836.60 "," 24,000,000.00 ",0.032834412
0.24,0.76,0.53," $1,443,265.28 "," 23,500,000.00 ",0.023910508
0.24,0.76,0.54," $1,879,014.13 "," 23,000,000.00 ",0.030537117
0.24,0.76,0.55," $1,571,681.25 "," 22,500,000.00 ",0.026813157
0.24,0.76,0.56," $2,380,597.87 "," 22,000,000.00 ",0.039274481
0.24,0.76,0.57," $2,908,744.56 "," 21,500,000.00 ",0.048106214
0.24,0.76,0.58," $2,639,240.09 "," 21,000,000.00 ",0.045115256
0.24,0.76,0.59," $1,379,062.40 "," 20,500,000.00 ",0.026401218
0.24,0.76,0.6," $5,070,459.33 "," 20,000,000.00 ",0.086555746
0.24,0.76,0.61," $1,497,777.23 "," 19,500,000.00 ",0.029717987
0.24,0.76,0.62," $1,877,846.94 "," 19,000,000.00 ",0.036948409
0.24,0.76,0.63," $2,833,288.67 "," 18,500,000.00 ",0.054595234
0.24,0.76,0.64," $3,553,514.32 "," 18,000,000.00 ",0.069010444
0.24,0.76,0.65," $3,225,841.57 "," 17,500,000.00 ",0.06494708
0.24,0.76,0.66," $5,218,939.28 "," 17,000,000.00 ",0.104651723
0.24,0.76,0.67," $3,586,617.20 "," 16,500,000.00 ",0.075933358
0.24,0.76,0.68," $4,536,314.09 "," 16,000,000.00 ",0.097441669
0.24,0.76,0.69," $4,146,080.97 "," 15,500,000.00 ",0.092470165
0.24,0.76,0.7," $7,148,772.01 "," 15,000,000.00 ",0.160086803
0.24,0.76,0.71," $6,733,579.38 "," 14,500,000.00 ",0.156378511
0.24,0.76,0.72," $7,292,590.17 "," 14,000,000.00 ",0.174838732
0.24,0.76,0.73," $5,509,109.28 "," 13,500,000.00 ",0.138726384
0.24,0.76,0.74," $3,459,736.46 "," 13,000,000.00 ",0.093240691
0.24,0.76,0.75," $3,830,069.70 "," 12,500,000.00 ",0.106524032
0.24,0.76,0.76," $5,933,446.94 "," 12,000,000.00 ",0.167477621
0.24,0.76,0.77," $3,907,860.96 "," 11,500,000.00 ",0.117973282
0.24,0.76,0.78," $11,452,890.77 "," 11,000,000.00 ",0.344495409
0.24,0.76,0.79," $4,404,109.90 "," 10,500,000.00 ",0.144454795
0.24,0.76,0.8," $4,223,016.59 "," 10,000,000.00 ",0.145843004
0.24,0.76,0.81," $6,720,923.72 "," 9,500,000.00 ",0.238310469
0.24,0.76,0.82," $8,371,738.81 "," 9,000,000.00 ",0.310708315
0.24,0.76,0.83," $7,557,022.63 "," 8,500,000.00 ",0.298089699
0.24,0.76,0.84," $8,251,912.27 "," 8,000,000.00 ",0.344748331
0.24,0.76,0.85," $21,178,789.50 "," 7,500,000.00 ",0.923636948
0.24,0.76,0.86," $11,036,038.50 "," 7,000,000.00 ",0.522327962
0.24,0.76,0.87," $14,572,112.83 "," 6,500,000.00 ",0.738024464
0.24,0.76,0.88," $7,982,933.10 "," 6,000,000.00 ",0.445329053
0.24,0.76,0.89," $7,956,393.86 "," 5,500,000.00 ",0.484305272
0.24,0.76,0.9," $7,596,306.08 "," 5,000,000.00 ",0.509562537
0.24,0.76,0.91," $8,072,733.81 "," 4,500,000.00 ",0.600429337
0.24,0.76,0.92," $23,629,824.99 "," 4,000,000.00 ",1.930928521
0.24,0.76,0.93," $9,767,537.13 "," 3,500,000.00 ",0.928633074
0.24,0.76,0.94," $29,017,518.50 "," 3,000,000.00 ",3.155958882
0.24,0.76,0.95," $17,063,722.58 "," 2,500,000.00 ",2.243981716
0.24,0.76,0.96," $39,554,917.37 "," 2,000,000.00 ",6.442512436
0.24,0.76,0.97," $31,158,858.58 "," 1,500,000.00 ",6.787873262
0.24,0.76,0.98," $14,908,403.21 "," 1,000,000.00 ",4.933159176
0.24,0.76,0.99," $27,814,266.49 "," 500,000.00 ",18.3609013
0.25,0.75,0.01," $7,443.42 "," 49,500,000.00 ",0.002112862
0.25,0.75,0.02," $20,650.38 "," 49,000,000.00 ",0.002226114
0.25,0.75,0.03," $44,358.17 "," 48,500,000.00 ",0.002415355
0.25,0.75,0.04," $51,112.87 "," 48,000,000.00 ",0.00248839
0.25,0.75,0.05," $58,338.30 "," 47,500,000.00 ",0.002566334
0.25,0.75,0.06," $77,497.46 "," 47,000,000.00 ",0.002732313
0.25,0.75,0.07," $93,860.55 "," 46,500,000.00 ",0.002881406
0.25,0.75,0.08," $94,454.50 "," 46,000,000.00 ",0.002917123
0.25,0.75,0.09," $135,163.03 "," 45,500,000.00 ",0.003253546
0.25,0.75,0.1," $177,093.86 "," 45,000,000.00 ",0.003606686
0.25,0.75,0.11," $142,413.15 "," 44,500,000.00 ",0.003382095
0.25,0.75,0.12," $140,101.40 "," 44,000,000.00 ",0.00340266
0.25,0.75,0.13," $197,036.47 "," 43,500,000.00 ",0.003887033
0.25,0.75,0.14," $203,234.21 "," 43,000,000.00 ",0.003981271
0.25,0.75,0.15," $337,559.77 "," 42,500,000.00 ",0.00510332
0.25,0.75,0.16," $154,480.66 "," 42,000,000.00 ",0.003681186
0.25,0.75,0.17," $240,628.42 "," 41,500,000.00 ",0.004431729
0.25,0.75,0.18," $239,847.82 "," 41,000,000.00 ",0.004479307
0.25,0.75,0.19," $272,898.70 "," 40,500,000.00 ",0.004812237
0.25,0.75,0.2," $370,050.08 "," 40,000,000.00 ",0.005698655
0.25,0.75,0.21," $266,088.52 "," 39,500,000.00 ",0.004875433
0.25,0.75,0.22," $265,819.99 "," 39,000,000.00 ",0.004935607
0.25,0.75,0.23," $445,365.41 "," 38,500,000.00 ",0.006586222
0.25,0.75,0.24," $394,517.23 "," 38,000,000.00 ",0.006217679
0.25,0.75,0.25," $803,579.64 "," 37,500,000.00 ",0.010011573
0.25,0.75,0.26," $520,751.58 "," 37,000,000.00 ",0.007546419
0.25,0.75,0.27," $939,833.22 "," 36,500,000.00 ",0.011555864
0.25,0.75,0.28," $495,961.43 "," 36,000,000.00 ",0.007521815
0.25,0.75,0.29," $502,982.65 "," 35,500,000.00 ",0.007695061
0.25,0.75,0.3," $590,107.00 "," 35,000,000.00 ",0.008651862
0.25,0.75,0.31," $567,238.19 "," 34,500,000.00 ",0.008551768
0.25,0.75,0.32," $1,070,013.75 "," 34,000,000.00 ",0.013708308
0.25,0.75,0.33," $668,699.36 "," 33,500,000.00 ",0.009837468
0.25,0.75,0.34," $748,421.63 "," 33,000,000.00 ",0.010808426
0.25,0.75,0.35," $616,401.54 "," 32,500,000.00 ",0.009592774
0.25,0.75,0.36," $1,733,031.10 "," 32,000,000.00 ",0.021614102
0.25,0.75,0.37," $1,440,029.69 "," 31,500,000.00 ",0.018792766
0.25,0.75,0.38," $907,900.43 "," 31,000,000.00 ",0.013256092
0.25,0.75,0.39," $966,361.36 "," 30,500,000.00 ",0.014125552
0.25,0.75,0.4," $880,832.50 "," 30,000,000.00 ",0.013391099
0.25,0.75,0.41," $898,782.58 "," 29,500,000.00 ",0.01382513
0.25,0.75,0.42," $884,144.20 "," 29,000,000.00 ",0.013891819
0.25,0.75,0.43," $1,038,228.99 "," 28,500,000.00 ",0.015974963
0.25,0.75,0.44," $2,567,541.00 "," 28,000,000.00 ",0.034842371
0.25,0.75,0.45," $980,339.41 "," 27,500,000.00 ",0.015839825
0.25,0.75,0.46," $1,283,033.82 "," 27,000,000.00 ",0.019947402
0.25,0.75,0.47," $1,592,245.77 "," 26,500,000.00 ",0.024293697
0.25,0.75,0.48," $1,047,832.77 "," 26,000,000.00 ",0.017637081
0.25,0.75,0.49," $1,141,801.70 "," 25,500,000.00 ",0.019236745
0.25,0.75,0.5," $2,514,832.08 "," 25,000,000.00 ",0.038307251
0.25,0.75,0.51," $1,587,041.12 "," 24,500,000.00 ",0.02620512
0.25,0.75,0.52," $3,735,531.52 "," 24,000,000.00 ",0.057208799
0.25,0.75,0.53," $1,844,048.47 "," 23,500,000.00 ",0.031041495
0.25,0.75,0.54," $1,218,242.21 "," 23,000,000.00 ",0.022459072
0.25,0.75,0.55," $1,735,969.96 "," 22,500,000.00 ",0.030787202
0.25,0.75,0.56," $2,043,359.31 "," 22,000,000.00 ",0.036241028
0.25,0.75,0.57," $2,302,425.97 "," 21,500,000.00 ",0.041183883
0.25,0.75,0.58," $1,820,121.86 "," 21,000,000.00 ",0.034350424
0.25,0.75,0.59," $2,785,746.05 "," 20,500,000.00 ",0.051215363
0.25,0.75,0.6," $2,130,165.45 "," 20,000,000.00 ",0.041343126
0.25,0.75,0.61," $3,569,409.79 "," 19,500,000.00 ",0.067516714
0.25,0.75,0.62," $3,455,071.77 "," 19,000,000.00 ",0.067246507
0.25,0.75,0.63," $3,406,370.91 "," 18,500,000.00 ",0.068168912
0.25,0.75,0.64," $6,131,565.88 "," 18,000,000.00 ",0.121578779
0.25,0.75,0.65," $2,522,306.29 "," 17,500,000.00 ",0.054876228
0.25,0.75,0.66," $4,468,850.70 "," 17,000,000.00 ",0.095452615
0.25,0.75,0.67," $3,491,246.30 "," 16,500,000.00 ",0.078185505
0.25,0.75,0.68," $3,993,073.24 "," 16,000,000.00 ",0.091302357
0.25,0.75,0.69," $5,174,282.25 "," 15,500,000.00 ",0.120180776
0.25,0.75,0.7," $2,934,220.69 "," 15,000,000.00 ",0.073370949
0.25,0.75,0.71," $2,594,069.38 "," 14,500,000.00 ",0.067919322
0.25,0.75,0.72," $6,634,035.55 "," 14,000,000.00 ",0.168545658
0.25,0.75,0.73," $3,511,120.62 "," 13,500,000.00 ",0.096069633
0.25,0.75,0.74," $4,852,286.94 "," 13,000,000.00 ",0.134875215
0.25,0.75,0.75," $4,603,675.57 "," 12,500,000.00 ",0.133504558
0.25,0.75,0.76," $8,576,062.92 "," 12,000,000.00 ",0.251728947
0.25,0.75,0.77," $3,765,404.63 "," 11,500,000.00 ",0.120312422
0.25,0.75,0.78," $13,299,637.95 "," 11,000,000.00 ",0.420775695
0.25,0.75,0.79," $7,693,059.57 "," 10,500,000.00 ",0.259090972
0.25,0.75,0.8," $9,473,434.59 "," 10,000,000.00 ",0.33265154
0.25,0.75,0.81," $5,966,400.05 "," 9,500,000.00 ",0.224518479
0.25,0.75,0.82," $7,120,581.61 "," 9,000,000.00 ",0.280653178
0.25,0.75,0.83," $9,157,328.95 "," 8,500,000.00 ",0.378741627
0.25,0.75,0.84," $6,408,760.16 "," 8,000,000.00 ",0.28547433
0.25,0.75,0.85," $17,921,299.48 "," 7,500,000.00 ",0.827098095
0.25,0.75,0.86," $10,133,271.71 "," 7,000,000.00 ",0.507445054
0.25,0.75,0.87," $16,407,176.84 "," 6,500,000.00 ",0.875161326
0.25,0.75,0.88," $13,104,562.43 "," 6,000,000.00 ",0.760741254
0.25,0.75,0.89," $26,674,310.95 "," 5,500,000.00 ",1.670195015
0.25,0.75,0.9," $6,558,768.31 "," 5,000,000.00 ",0.467205958
0.25,0.75,0.91," $9,719,251.05 "," 4,500,000.00 ",0.758436892
0.25,0.75,0.92," $14,171,582.17 "," 4,000,000.00 ",1.232631672
0.25,0.75,0.93," $17,875,778.59 "," 3,500,000.00 ",1.769725582
0.25,0.75,0.94," $37,045,004.05 "," 3,000,000.00 ",4.243561077
0.25,0.75,0.95," $15,285,963.08 "," 2,500,000.00 ",2.126211617
0.25,0.75,0.96," $19,754,656.20 "," 2,000,000.00 ",3.422069066
0.25,0.75,0.97," $16,476,354.45 "," 1,500,000.00 ",3.821157551
0.25,0.75,0.98," $20,677,314.02 "," 1,000,000.00 ",7.18308151
0.25,0.75,0.99," $28,496,700.49 "," 500,000.00 ",19.85491867
0.26,0.74,0.01," $10,864.93 "," 49,500,000.00 ",0.00225186
0.26,0.74,0.02," $21,184.45 "," 49,000,000.00 ",0.002350357
0.26,0.74,0.03," $37,378.39 "," 48,500,000.00 ",0.002494317
0.26,0.74,0.04," $37,765.47 "," 48,000,000.00 ",0.002523194
0.26,0.74,0.05," $44,957.99 "," 47,500,000.00 ",0.002604054
0.26,0.74,0.06," $60,293.18 "," 47,000,000.00 ",0.002748756
0.26,0.74,0.07," $81,517.01 "," 46,500,000.00 ",0.002941979
0.26,0.74,0.08," $157,773.11 "," 46,000,000.00 ",0.003568386
0.26,0.74,0.09," $173,081.87 "," 45,500,000.00 ",0.003728249
0.26,0.74,0.1," $107,854.32 "," 45,000,000.00 ",0.003249925
0.26,0.74,0.11," $188,998.17 "," 44,500,000.00 ",0.003940295
0.26,0.74,0.12," $165,555.85 "," 44,000,000.00 ",0.003794035
0.26,0.74,0.13," $246,565.88 "," 43,500,000.00 ",0.00450543
0.26,0.74,0.14," $227,717.28 "," 43,000,000.00 ",0.004400648
0.26,0.74,0.15," $168,377.83 "," 42,500,000.00 ",0.003951773
0.26,0.74,0.16," $334,764.80 "," 42,000,000.00 ",0.005419372
0.26,0.74,0.17," $265,817.17 "," 41,500,000.00 ",0.004888935
0.26,0.74,0.18," $248,400.49 "," 41,000,000.00 ",0.004796242
0.26,0.74,0.19," $301,965.52 "," 40,500,000.00 ",0.005329723
0.26,0.74,0.2," $191,421.81 "," 40,000,000.00 ",0.00440538
0.26,0.74,0.21," $274,426.19 "," 39,500,000.00 ",0.005214672
0.26,0.74,0.22," $496,187.46 "," 39,000,000.00 ",0.007320513
0.26,0.74,0.23," $583,330.56 "," 38,500,000.00 ",0.008227243
0.26,0.74,0.24," $401,859.69 "," 38,000,000.00 ",0.006623072
0.26,0.74,0.25," $487,685.64 "," 37,500,000.00 ",0.00753209
0.26,0.74,0.26," $495,253.75 "," 37,000,000.00 ",0.00770724
0.26,0.74,0.27," $492,062.74 "," 36,500,000.00 ",0.007781488
0.26,0.74,0.28," $874,184.26 "," 36,000,000.00 ",0.011695824
0.26,0.74,0.29," $943,180.07 "," 35,500,000.00 ",0.012557521
0.26,0.74,0.3," $484,239.80 "," 35,000,000.00 ",0.008034896
0.26,0.74,0.31," $737,894.25 "," 34,500,000.00 ",0.010787843
0.26,0.74,0.32," $652,574.33 "," 34,000,000.00 ",0.010046663
0.26,0.74,0.33," $904,660.07 "," 33,500,000.00 ",0.012895045
0.26,0.74,0.34," $1,113,958.42 "," 33,000,000.00 ",0.01536481
0.26,0.74,0.35," $668,293.95 "," 32,500,000.00 ",0.010683898
0.26,0.74,0.36," $999,930.47 "," 32,000,000.00 ",0.014567245
0.26,0.74,0.37," $922,579.15 "," 31,500,000.00 ",0.013917946
0.26,0.74,0.38," $774,925.95 "," 31,000,000.00 ",0.012434464
0.26,0.74,0.39," $1,065,092.00 "," 30,500,000.00 ",0.016049956
0.26,0.74,0.4," $1,112,692.39 "," 30,000,000.00 ",0.016886503
0.26,0.74,0.41," $1,174,814.16 "," 29,500,000.00 ",0.017927937
0.26,0.74,0.42," $802,697.26 "," 29,000,000.00 ",0.013635625
0.26,0.74,0.43," $1,464,001.72 "," 28,500,000.00 ",0.022195896
0.26,0.74,0.44," $995,658.42 "," 28,000,000.00 ",0.016594068
0.26,0.74,0.45," $3,333,860.99 "," 27,500,000.00 ",0.047386856
0.26,0.74,0.46," $1,219,102.81 "," 27,000,000.00 ",0.020176585
0.26,0.74,0.47," $1,124,331.09 "," 26,500,000.00 ",0.019274867
0.26,0.74,0.48," $1,976,242.74 "," 26,000,000.00 ",0.031395952
0.26,0.74,0.49," $2,621,183.32 "," 25,500,000.00 ",0.041081783
0.26,0.74,0.5," $1,339,826.17 "," 25,000,000.00 ",0.023522894
0.26,0.74,0.51," $1,790,702.56 "," 24,500,000.00 ",0.030602825
0.26,0.74,0.52," $2,512,924.24 "," 24,000,000.00 ",0.042032443
0.26,0.74,0.53," $1,645,577.75 "," 23,500,000.00 ",0.02969075
0.26,0.74,0.54," $1,488,674.39 "," 23,000,000.00 ",0.027889878
0.26,0.74,0.55," $3,135,410.22 "," 22,500,000.00 ",0.054757307
0.26,0.74,0.56," $1,950,159.13 "," 22,000,000.00 ",0.03668086
0.26,0.74,0.57," $3,089,690.45 "," 21,500,000.00 ",0.056542323
0.26,0.74,0.58," $2,022,420.25 "," 21,000,000.00 ",0.039662203
0.26,0.74,0.59," $2,415,624.86 "," 20,500,000.00 ",0.047508863
0.26,0.74,0.6," $4,170,860.27 "," 20,000,000.00 ",0.080172127
0.26,0.74,0.61," $3,735,442.92 "," 19,500,000.00 ",0.074220294
0.26,0.74,0.62," $2,518,864.13 "," 19,000,000.00 ",0.053209671
0.26,0.74,0.63," $2,532,480.96 "," 18,500,000.00 ",0.05491228
0.26,0.74,0.64," $2,176,568.67 "," 18,000,000.00 ",0.049346515
