Ending Weight Token,Ending Weight USD,Sale Rate,Total Proceeds,Unsold Tokens,Min Price
0.24,0.76,0.64,3526882.83,18000000,0.068533515
0.24,0.76,0.65,3704374.661,17500000,0.073761806
0.24,0.76,0.66,3891699.216,17000000,0.079484213
0.24,0.76,0.67,4089552.513,16500000,0.085759273
0.24,0.76,0.68,4298695.726,16000000,0.092654153
0.24,0.76,0.69,4519963.224,15500000,0.100246216
0.24,0.76,0.7,4754271.865,15000000,0.108624915
0.24,0.76,0.71,5002631.824,14500000,0.117894122
0.24,0.76,0.72,5266159.242,14000000,0.128174997
0.24,0.76,0.73,5546091.084,13500000,0.13960954
0.24,0.76,0.74,5843802.698,13000000,0.152365044
0.24,0.76,0.75,6160828.673,12500000,0.166639687
0.24,0.76,0.76,6498887.78,12000000,0.182669647
0.24,0.76,0.77,6859912.999,11500000,0.2007382
0.24,0.76,0.78,7246087.923,11000000,0.22118751
0.24,0.76,0.79,7659891.261,10500000,0.244434014
0.24,0.76,0.8,8104151.676,10000000,0.270988775
0.24,0.76,0.81,8582116.031,9500000,0.301484722
0.24,0.76,0.82,9097535.143,9000000,0.336713591
0.24,0.76,0.83,9654772.769,8500000,0.377676807
0.24,0.76,0.84,10258945.8,8000000,0.425656721
0.24,0.76,0.85,10916107.09,7500000,0.482318192
0.24,0.76,0.86,11633487.41,7000000,0.549856474
0.24,0.76,0.87,12419821.13,6500000,0.631217586
0.24,0.76,0.88,13285792.97,6000000,0.730435492
0.24,0.76,0.89,14244663.97,5500000,0.85316393
0.24,0.76,0.9,15313170.25,5000000,1.00754537
0.24,0.76,0.91,16512850.35,4500000,1.205690854
0.24,0.76,0.92,17872070.76,4000000,1.466327887
0.24,0.76,0.93,19429239.04,3500000,1.819831769
0.24,0.76,0.94,21238143.1,3000000,2.318528222
0.24,0.76,0.95,23377341.9,2500000,3.05991541
0.24,0.76,0.96,25967897.31,2000000,4.24618256
0.24,0.76,0.97,29210067.49,1500000,6.367382897
0.24,0.76,0.98,33469173.87,1000000,10.95372786
0.24,0.76,0.99,39514985.23,500000,26.00242173
0.25,0.75,0.01,11723.10117,49500000,0.002142274
0.25,0.75,0.02,23902.15581,49000000,0.00224869
0.25,0.75,0.03,36555.73719,48500000,0.002360628
0.25,0.75,0.04,49703.2445,48000000,0.0024784
0.25,0.75,0.05,63364.94415,47500000,0.002602334
0.25,0.75,0.06,77562.01345,47000000,0.00273278
0.25,0.75,0.07,92316.58682,46500000,0.002870111
0.25,0.75,0.08,107651.8046,46000000,0.003014721
0.25,0.75,0.09,123591.865,45500000,0.003167033
0.25,0.75,0.1,140162.0787,45000000,0.003327493
0.25,0.75,0.11,157388.9268,44500000,0.003496579
0.25,0.75,0.12,175300.123,44000000,0.0036748
0.25,0.75,0.13,193924.6784,43500000,0.003862698
0.25,0.75,0.14,213292.9709,43000000,0.004060849
0.25,0.75,0.15,233436.819,42500000,0.004269872
0.25,0.75,0.16,254389.5602,42000000,0.004490424
0.25,0.75,0.17,276186.1336,41500000,0.004723209
0.25,0.75,0.18,298863.169,41000000,0.004968978
0.25,0.75,0.19,322459.0807,40500000,0.005228534
0.25,0.75,0.2,347014.1682,40000000,0.005502738
0.25,0.75,0.21,372570.7226,39500000,0.005792511
0.25,0.75,0.22,399173.1408,39000000,0.006098837
0.25,0.75,0.23,426868.0474,38500000,0.006422775
0.25,0.75,0.24,455704.4244,38000000,0.006765459
0.25,0.75,0.25,485733.7498,37500000,0.007128104
0.25,0.75,0.26,517010.1465,37000000,0.007512019
0.25,0.75,0.27,549590.5409,36500000,0.007918607
0.25,0.75,0.28,583534.833,36000000,0.008349381
0.25,0.75,0.29,618906.079,35500000,0.008805966
0.25,0.75,0.3,655770.6868,35000000,0.009290114
0.25,0.75,0.31,694198.626,34500000,0.009803715
0.25,0.75,0.32,734263.6538,34000000,0.010348804
0.25,0.75,0.33,776043.5576,33500000,0.010927584
0.25,0.75,0.34,819620.4164,33000000,0.011542431
0.25,0.75,0.35,865080.8823,32500000,0.012195918
0.25,0.75,0.36,912516.4843,32000000,0.012890829
0.25,0.75,0.37,962023.9564,31500000,0.013630182
0.25,0.75,0.38,1013705.592,31000000,0.01441725
0.25,0.75,0.39,1067669.626,30500000,0.015255589
0.25,0.75,0.4,1124030.654,30000000,0.016149061
0.25,0.75,0.41,1182910.079,29500000,0.017101871
0.25,0.75,0.42,1244436.6,29000000,0.018118599
0.25,0.75,0.43,1308746.75,28500000,0.019204239
0.25,0.75,0.44,1375985.466,28000000,0.020364245
0.25,0.75,0.45,1446306.727,27500000,0.021604579
0.25,0.75,0.46,1519874.239,27000000,0.022931768
0.25,0.75,0.47,1596862.191,26500000,0.024352965
0.25,0.75,0.48,1677456.075,26000000,0.025876024
0.25,0.75,0.49,1761853.592,25500000,0.027509575
0.25,0.75,0.5,1850265.643,25000000,0.029263119
0.25,0.75,0.51,1942917.423,24500000,0.031147132
0.25,0.75,0.52,2040049.621,24000000,0.033173184
0.25,0.75,0.53,2141919.75,23500000,0.03535407
0.25,0.75,0.54,2248803.614,23000000,0.037703973
0.25,0.75,0.55,2360996.937,22500000,0.040238634
0.25,0.75,0.56,2478817.171,22000000,0.042975565
0.25,0.75,0.57,2602605.509,21500000,0.04593428
0.25,0.75,0.58,2732729.127,21000000,0.049136577
0.25,0.75,0.59,2869583.698,20500000,0.05260685
0.25,0.75,0.6,3013596.205,20000000,0.056372469
0.25,0.75,0.61,3165228.101,19500000,0.060464212
0.25,0.75,0.62,3324978.877,19000000,0.06491678
0.25,0.75,0.63,3493390.092,18500000,0.0697694
0.25,0.75,0.64,3671049.937,18000000,0.075066541
0.25,0.75,0.65,3858598.435,17500000,0.080858763
0.25,0.75,0.66,4056733.369,17000000,0.087203735
0.25,0.75,0.67,4266217.076,16500000,0.094167448
0.25,0.75,0.68,4487884.252,16000000,0.101825684
0.25,0.75,0.69,4722650.969,15500000,0.110265796
0.25,0.75,0.7,4971525.121,15000000,0.119588872
0.25,0.75,0.71,5235618.593,14500000,0.129912387
0.25,0.75,0.72,5516161.499,14000000,0.141373485
0.25,0.75,0.73,5814518.918,13500000,0.154133035
0.25,0.75,0.74,6132210.705,13000000,0.168380723
0.25,0.75,0.75,6470935.034,12500000,0.184341454
0.25,0.75,0.76,6832596.593,12000000,0.202283495
0.25,0.75,0.77,7219340.562,11500000,0.222528913
0.25,0.75,0.78,7633593.851,11000000,0.245467084
0.25,0.75,0.79,8078115.573,10500000,0.271572367
0.25,0.75,0.8,8556059.312,10000000,0.301427481
0.25,0.75,0.81,9071050.702,9500000,0.335754825
0.25,0.75,0.82,9627285.026,9000000,0.375458992
0.25,0.75,0.83,10229651.42,8500000,0.421685375
0.25,0.75,0.84,10883892.81,8000000,0.475902287
0.25,0.75,0.85,11596814.8,7500000,0.540018174
0.25,0.75,0.86,12376562.41,7000000,0.616552418
0.25,0.75,0.87,13232993.1,6500000,0.708890095
0.25,0.75,0.88,14178189.19,6000000,0.821672163
0.25,0.75,0.89,15227176.67,5500000,0.961411512
0.25,0.75,0.9,16398958.9,5000000,1.137500604
0.25,0.75,0.91,17718045.28,4500000,1.36392932
0.25,0.75,0.92,19216787.41,4000000,1.66236214
0.25,0.75,0.93,20939090.52,3500000,2.067991841
0.25,0.75,0.94,22946590.2,3000000,2.64154009
0.25,0.75,0.95,25329532.76,2500000,3.496338983
0.25,0.75,0.96,28227352.64,2000000,4.867825708
0.25,0.75,0.97,31871322.06,1500000,7.327676022
0.25,0.75,0.98,36684517.28,1000000,12.66429067
0.25,0.75,0.99,43560951.07,500000,30.24150689
0.26,0.74,0.01,11871.13676,49500000,0.002259149
0.26,0.74,0.02,24210.49221,49000000,0.002372501
0.26,0.74,0.03,37037.41492,48500000,0.002491796
0.26,0.74,0.04,50372.12578,48000000,0.002617369
0.26,0.74,0.05,64235.76223,47500000,0.00274958
0.26,0.74,0.06,78650.42497,47000000,0.002888807
0.26,0.74,0.07,93639.22744,46500000,0.003035457
0.26,0.74,0.08,109226.3482,46000000,0.003189959
0.26,0.74,0.09,125437.0864,45500000,0.003352772
0.26,0.74,0.1,142297.9206,45000000,0.003524383
0.26,0.74,0.11,159836.5712,44500000,0.003705314
0.26,0.74,0.12,178082.0663,44000000,0.003896117
0.26,0.74,0.13,197064.8125,43500000,0.004097385
0.26,0.74,0.14,216816.6688,43000000,0.004309748
0.26,0.74,0.15,237371.0263,42500000,0.004533879
0.26,0.74,0.16,258762.8922,42000000,0.004770498
0.26,0.74,0.17,281028.9799,41500000,0.005020373
0.26,0.74,0.18,304207.8036,41000000,0.005284326
0.26,0.74,0.19,328339.7808,40500000,0.005563237
0.26,0.74,0.2,353467.3397,40000000,0.005858047
0.26,0.74,0.21,379635.0355,39500000,0.006169763
0.26,0.74,0.22,406889.6733,39000000,0.006499468
0.26,0.74,0.23,435280.4394,38500000,0.00684832
0.26,0.74,0.24,464859.0426,38000000,0.007217563
0.26,0.74,0.25,495679.8637,37500000,0.007608533
0.26,0.74,0.26,527800.1174,37000000,0.008022664
0.26,0.74,0.27,561280.0236,36500000,0.008461502
0.26,0.74,0.28,596182.9931,36000000,0.008926707
0.26,0.74,0.29,632575.8248,35500000,0.009420068
0.26,0.74,0.3,670528.9189,35000000,0.009943513
0.26,0.74,0.31,710116.5052,34500000,0.010499122
0.26,0.74,0.32,751416.8889,34000000,0.011089141
0.26,0.74,0.33,794512.7146,33500000,0.011715995
0.26,0.74,0.34,839491.2518,33000000,0.012382306
0.26,0.74,0.35,886444.7016,32500000,0.013090915
0.26,0.74,0.36,935470.5285,32000000,0.013844895
0.26,0.74,0.37,986671.8183,31500000,0.014647583
0.26,0.74,0.38,1040157.666,31000000,0.015502596
0.26,0.74,0.39,1096043.596,30500000,0.016413867
0.26,0.74,0.4,1154452.014,30000000,0.017385674
0.26,0.74,0.41,1215512.705,29500000,0.018422671
0.26,0.74,0.42,1279363.366,29000000,0.019529936
0.26,0.74,0.43,1346150.192,28500000,0.020713006
0.26,0.74,0.44,1416028.511,28000000,0.021977933
0.26,0.74,0.45,1489163.477,27500000,0.023331336
0.26,0.74,0.46,1565730.825,27000000,0.024780466
0.26,0.74,0.47,1645917.708,26500000,0.026333277
0.26,0.74,0.48,1729923.595,26000000,0.027998501
0.26,0.74,0.49,1817961.273,25500000,0.029785746
0.26,0.74,0.5,1910257.943,25000000,0.031705595
0.26,0.74,0.51,2007056.419,24500000,0.033769721
0.26,0.74,0.52,2108616.467,24000000,0.035991028
0.26,0.74,0.53,2215216.265,23500000,0.038383795
0.26,0.74,0.54,2327154.038,23000000,0.040963859
0.26,0.74,0.55,2444749.854,22500000,0.043748811
0.26,0.74,0.56,2568347.635,22000000,0.04675823
0.26,0.74,0.57,2698317.391,21500000,0.050013956
0.26,0.74,0.58,2835057.711,21000000,0.053540394
0.26,0.74,0.59,2978998.558,20500000,0.05736488
0.26,0.74,0.6,3130604.401,20000000,0.061518105
0.26,0.74,0.61,3290377.739,19500000,0.066034608
0.26,0.74,0.62,3458863.075,19000000,0.070953355
0.26,0.74,0.63,3636651.419,18500000,0.076318432
0.26,0.74,0.64,3824385.386,18000000,0.082179851
0.26,0.74,0.65,4022765.014,17500000,0.088594519
0.26,0.74,0.66,4232554.397,17000000,0.095627393
0.26,0.74,0.67,4454589.302,16500000,0.103352862
0.26,0.74,0.68,4689785.922,16000000,0.111856425
0.26,0.74,0.69,4939151.005,15500000,0.12123671
0.26,0.74,0.7,5203793.59,15000000,0.131607948
0.26,0.74,0.71,5484938.704,14500000,0.143103003
0.26,0.74,0.72,5783943.396,14000000,0.155877112
0.26,0.74,0.73,6102315.612,13500000,0.170112529
0.26,0.74,0.74,6441736.551,13000000,0.186024343
0.26,0.74,0.75,6804087.274,12500000,0.203867814
0.26,0.74,0.76,7191480.595,12000000,0.223947692
0.26,0.74,0.77,7606299.561,11500000,0.246630193
0.26,0.74,0.78,8051244.21,11000000,0.272358495
0.26,0.74,0.79,8529388.856,10500000,0.30167303
0.26,0.74,0.8,9044252.854,10000000,0.33523836
0.26,0.74,0.81,9599888.861,9500000,0.373879194
0.26,0.74,0.82,10200994.02,9000000,0.41862934
0.26,0.74,0.83,10853051.59,8500000,0.470799232
0.26,0.74,0.84,11562513.65,8000000,0.532070644
0.26,0.74,0.85,12337039.81,7500000,0.604632005
0.26,0.74,0.86,13185814.15,7000000,0.691375767
0.26,0.74,0.87,14119972.84,6500000,0.796193079
0.26,0.74,0.88,15153192.22,6000000,0.924425556
0.26,0.74,0.89,16302515.2,5500000,1.083579335
0.26,0.74,0.9,17589541.05,5000000,1.284494224
0.26,0.74,0.91,19042187.56,4500000,1.543339139
0.26,0.74,0.92,20697387.99,4000000,1.885190572
0.26,0.74,0.93,22605382.07,3500000,2.350847867
0.26,0.74,0.94,24836868.2,3000000,3.010821881
0.26,0.74,0.95,27495621.94,2500000,3.996941646
0.26,0.74,0.96,30742398.64,2000000,5.583561724
0.26,0.74,0.97,34844555.42,1500000,8.438096139
0.26,0.74,0.98,40292548.58,1000000,14.65242349
0.26,0.74,0.99,48125747.59,500000,35.20008689
0.27,0.73,0.01,12022.91176,49500000,0.002379338
0.27,0.73,0.02,24526.76979,49000000,0.002499942
0.27,0.73,0.03,37531.73762,48500000,0.002626933
0.27,0.73,0.04,51058.90055,48000000,0.002760677
0.27,0.73,0.05,65130.31295,47500000,0.002901561
0.27,0.73,0.06,79769.04827,47000000,0.00305
0.27,0.73,0.07,94999.25206,46500000,0.003206433
0.27,0.73,0.08,110846.1981,46000000,0.003371327
0.27,0.73,0.09,127336.3481,45500000,0.003545183
0.27,0.73,0.1,144497.4144,45000000,0.00372853
0.27,0.73,0.11,162358.4273,44500000,0.003921936
0.27,0.73,0.12,180949.8061,44000000,0.004126003
0.27,0.73,0.13,200303.4347,43500000,0.004341376
0.27,0.73,0.14,220452.7414,43000000,0.004568744
0.27,0.73,0.15,241432.7849,42500000,0.004808841
0.27,0.73,0.16,263280.3443,42000000,0.005062453
0.27,0.73,0.17,286034.0167,41500000,0.005330418
0.27,0.73,0.18,309734.319,41000000,0.005613635
0.27,0.73,0.19,334423.7987,40500000,0.005913066
0.27,0.73,0.2,360147.15,40000000,0.006229741
0.27,0.73,0.21,386951.3391,39500000,0.006564763
0.27,0.73,0.22,414885.7375,39000000,0.006919316
0.27,0.73,0.23,444002.2641,38500000,0.00729467
0.27,0.73,0.24,474355.5381,38000000,0.007692189
0.27,0.73,0.25,506003.0412,37500000,0.008113338
0.27,0.73,0.26,539005.2929,37000000,0.008559693
0.27,0.73,0.27,573426.0369,36500000,0.00903295
0.27,0.73,0.28,609332.4423,36000000,0.009534933
0.27,0.73,0.29,646795.3182,35500000,0.01006761
0.27,0.73,0.3,685889.3457,35000000,0.010633101
0.27,0.73,0.31,726693.326,34500000,0.011233697
0.27,0.73,0.32,769290.4484,34000000,0.011871869
0.27,0.73,0.33,813768.5781,33500000,0.012550291
0.27,0.73,0.34,860220.5673,33000000,0.013271854
0.27,0.73,0.35,908744.5904,32500000,0.014039691
0.27,0.73,0.36,959444.506,32000000,0.014857196
0.27,0.73,0.37,1012430.249,31500000,0.015728053
0.27,0.73,0.38,1067818.253,31000000,0.01665626
0.27,0.73,0.39,1125731.913,30500000,0.017646168
0.27,0.73,0.4,1186302.079,30000000,0.018702507
0.27,0.73,0.41,1249667.602,29500000,0.019830434
0.27,0.73,0.42,1315975.92,29000000,0.021035571
0.27,0.73,0.43,1385383.698,28500000,0.022324058
0.27,0.73,0.44,1458057.529,28000000,0.023702608
0.27,0.73,0.45,1534174.697,27500000,0.025178568
0.27,0.73,0.46,1613924.008,27000000,0.02675999
0.27,0.73,0.47,1697506.705,26500000,0.028455713
0.27,0.73,0.48,1785137.471,26000000,0.03027545
0.27,0.73,0.49,1877045.523,25500000,0.032229891
0.27,0.73,0.5,1973475.829,25000000,0.034330819
0.27,0.73,0.51,2074690.433,24500000,0.036591245
0.27,0.73,0.52,2180969.931,24000000,0.039025552
0.27,0.73,0.53,2292615.096,23500000,0.041649675
0.27,0.73,0.54,2409948.68,23000000,0.044481294
0.27,0.73,0.55,2533317.418,22500000,0.047540065
0.27,0.73,0.56,2663094.251,22000000,0.05084788
0.27,0.73,0.57,2799680.809,21500000,0.054429172
0.27,0.73,0.58,2943510.186,21000000,0.058311267
0.27,0.73,0.59,3095050.049,20500000,0.062524796
0.27,0.73,0.6,3254806.128,20000000,0.067104171
0.27,0.73,0.61,3423326.142,19500000,0.072088149
0.27,0.73,0.62,3601204.242,19000000,0.07752049
0.27,0.73,0.63,3789086.037,18500000,0.083450737
0.27,0.73,0.64,3987674.296,18000000,0.089935139
0.27,0.73,0.65,4197735.461,17500000,0.097037748
0.27,0.73,0.66,4420107.083,17000000,0.104831737
0.27,0.73,0.67,4655706.358,16500000,0.113400972
0.27,0.73,0.68,4905539.963,16000000,0.12284192
0.27,0.73,0.69,5170715.433,15500000,0.133265957
0.27,0.73,0.7,5452454.368,15000000,0.144802186
0.27,0.73,0.71,5752107.859,14500000,0.157600901
0.27,0.73,0.72,6071174.559,14000000,0.171837853
0.27,0.73,0.73,6411321.995,13500000,0.18771957
0.27,0.73,0.74,6774411.814,13000000,0.205490008
0.27,0.73,0.75,7162529.885,12500000,0.22543895
0.27,0.73,0.76,7578022.412,12000000,0.247912698
0.27,0.73,0.77,8023539.543,11500000,0.273327795
0.27,0.73,0.78,8502088.44,11000000,0.302188826
0.27,0.73,0.79,9017098.36,10500000,0.335111728
0.27,0.73,0.8,9572501.151,10000000,0.372854695
0.27,0.73,0.81,10172831.76,9500000,0.416359632
0.27,0.73,0.82,10823355.02,9000000,0.466808543
0.27,0.73,0.83,11530227.33,8500000,0.525701399
0.27,0.73,0.84,12300705.47,8000000,0.594965437
0.27,0.73,0.85,13143419.87,7500000,0.677111485
0.27,0.73,0.86,14068737.75,7000000,0.775462185
0.27,0.73,0.87,15089253.87,6500000,0.89449308
0.27,0.73,0.88,16220466.28,6000000,1.040356102
0.27,0.73,0.89,17481727.19,5500000,1.221707844
0.27,0.73,0.9,18897614.01,5000000,1.451067237
0.27,0.73,0.91,20499962.78,4500000,1.747135375
0.27,0.73,0.92,22330985.01,4000000,2.138960586
0.27,0.73,0.93,24448234.1,3500000,2.67388041
0.27,0.73,0.94,26932896.41,3000000,3.43384296
0.27,0.73,0.95,29904441.91,2500000,4.572330537
0.27,0.73,0.96,33548421.36,2000000,6.409348692
0.27,0.73,0.97,38174267.62,1500000,9.7248509
0.27,0.73,0.98,44351219.13,1000000,16.96821523
0.27,0.73,0.99,53289081.7,500000,41.01326092
0.28,0.72,0.01,12178.57272,49500000,0.002502985
0.28,0.72,0.02,24851.30558,49000000,0.002631174
0.28,0.72,0.03,38039.21933,48500000,0.002766222
0.28,0.72,0.04,51764.30916,48000000,0.002908525
0.28,0.72,0.05,66049.5953,47500000,0.003058506
0.28,0.72,0.06,80919.17667,47000000,0.003216612
0.28,0.72,0.07,96398.28767,46500000,0.003383321
0.28,0.72,0.08,112513.3584,46000000,0.003559141
0.28,0.72,0.09,129292.0785,45500000,0.003744615
0.28,0.72,0.1,146763.465,45000000,0.003940321
0.28,0.72,0.11,164957.9343,44500000,0.004146874
0.28,0.72,0.12,183907.3786,44000000,0.004364933
0.28,0.72,0.13,203645.2471,43500000,0.004595199
0.28,0.72,0.14,224206.6325,43000000,0.004838421
0.28,0.72,0.15,245628.3626,42500000,0.005095402
0.28,0.72,0.16,267949.0988,42000000,0.005366998
0.28,0.72,0.17,291209.4397,41500000,0.005654125
0.28,0.72,0.18,315452.0327,41000000,0.005957765
0.28,0.72,0.19,340721.692,40500000,0.006278969
0.28,0.72,0.2,367065.5254,40000000,0.006618863
0.28,0.72,0.21,394533.0694,39500000,0.006978654
0.28,0.72,0.22,423176.4332,39000000,0.007359638
0.28,0.72,0.23,453050.453,38500000,0.007763207
0.28,0.72,0.24,484212.8572,38000000,0.008190854
0.28,0.72,0.25,516724.4432,37500000,0.008644188
0.28,0.72,0.26,550649.2668,37000000,0.009124935
0.28,0.72,0.27,586054.8451,36500000,0.009634958
0.28,0.72,0.28,623012.3748,36000000,0.010176262
0.28,0.72,0.29,661596.9663,35500000,0.010751007
0.28,0.72,0.3,701887.8954,35000000,0.011361528
0.28,0.72,0.31,743968.8739,34500000,0.012010341
0.28,0.72,0.32,787928.3418,34000000,0.01270017
0.28,0.72,0.33,833859.7813,33500000,0.01343396
0.28,0.72,0.34,881862.0559,33000000,0.014214897
0.28,0.72,0.35,932039.7769,32500000,0.015046436
0.28,0.72,0.36,984503.6993,32000000,0.015932323
0.28,0.72,0.37,1039371.15,31500000,0.016876625
0.28,0.72,0.38,1096766.493,31000000,0.017883762
0.28,0.72,0.39,1156821.63,30500000,0.01895854
0.28,0.72,0.4,1219676.55,30000000,0.020106196
0.28,0.72,0.41,1285479.921,29500000,0.021332435
0.28,0.72,0.42,1354389.74,29000000,0.022643487
0.28,0.72,0.43,1426574.031,28500000,0.024046155
0.28,0.72,0.44,1502211.619,28000000,0.025547884
0.28,0.72,0.45,1581492.97,27500000,0.027156829
0.28,0.72,0.46,1664621.104,27000000,0.028881931
0.28,0.72,0.47,1751812.608,26500000,0.030733011
0.28,0.72,0.48,1843298.738,26000000,0.03272087
0.28,0.72,0.49,1939326.633,25500000,0.034857402
0.28,0.72,0.5,2040160.654,25000000,0.037155729
0.28,0.72,0.51,2146083.856,24500000,0.039630344
0.28,0.72,0.52,2257399.617,24000000,0.042297286
0.28,0.72,0.53,2374433.442,23500000,0.045174333
0.28,0.72,0.54,2497534.962,23000000,0.048281227
0.28,0.72,0.55,2627080.156,22500000,0.051639928
0.28,0.72,0.56,2763473.822,22000000,0.055274913
0.28,0.72,0.57,2907152.343,21500000,0.059213522
0.28,0.72,0.58,3058586.769,21000000,0.063486354
0.28,0.72,0.59,3218286.284,20500000,0.068127731
0.28,0.72,0.6,3386802.099,20000000,0.073176245
0.28,0.72,0.61,3564731.835,19500000,0.078675391
0.28,0.72,0.62,3752724.483,19000000,0.084674318
0.28,0.72,0.63,3951486.025,18500000,0.091228713
0.28,0.72,0.64,4161785.826,18000000,0.098401851
0.28,0.72,0.65,4384463.919,17500000,0.106265843
0.28,0.72,0.66,4620439.352,17000000,0.114903134
0.28,0.72,0.67,4870719.772,16500000,0.124408299
0.28,0.72,0.68,5136412.479,16000000,0.134890209
0.28,0.72,0.69,5418737.22,15500000,0.146474672
0.28,0.72,0.7,5719041.069,15000000,0.159307649
0.28,0.72,0.71,6038815.814,14500000,0.173559204
0.28,0.72,0.72,6379718.35,14000000,0.18942839
0.28,0.72,0.73,6743594.755,13500000,0.207149328
0.28,0.72,0.74,7132508.845,13000000,0.226998829
0.28,0.72,0.75,7548776.255,12500000,0.249306015
0.28,0.72,0.76,7995005.366,12000000,0.27446458
0.28,0.72,0.77,8474146.797,11500000,0.302948546
0.28,0.72,0.78,8989553.692,11000000,0.335332704
0.28,0.72,0.79,9545055.736,10500000,0.372319424
0.28,0.72,0.8,10145050.82,10000000,0.414774211
0.28,0.72,0.81,10794619.64,9500000,0.463773457
0.28,0.72,0.82,11499670.39,9000000,0.520669451
0.28,0.72,0.83,12267123.58,8500000,0.587180227
0.28,0.72,0.84,13105150.94,8000000,0.665515821
0.28,0.72,0.85,14023488.61,7500000,0.758559005
0.28,0.72,0.86,15033853.71,7000000,0.870129432
0.28,0.72,0.87,16150508.14,6500000,1.005378817
0.28,0.72,0.88,17391036.04,6000000,1.171398081
0.28,0.72,0.89,18777439.16,5500000,1.37817906
0.28,0.72,0.9,20337718.65,5000000,1.640192689
0.28,0.72,0.91,22108224.41,4500000,1.97908874
0.28,0.72,0.92,24137261.57,4000000,2.428548811
0.28,0.72,0.93,26490846.03,3500000,3.04355144
0.28,0.72,0.94,29262327.75,3000000,3.919436669
0.28,0.72,0.95,32589423.15,2500000,5.235091213
0.28,0.72,0.96,36686583.67,2000000,7.364191034
0.28,0.72,0.97,41912415,1500000,11.21928206
0.28,0.72,0.98,48928481.88,1000000,19.67186185
0.28,0.72,0.99,59144901.32,500000,47.84436552
0.29,0.71,0.01,12338.27408,49500000,0.00263024
0.29,0.71,0.02,25184.43398,49000000,0.002766366
0.29,0.71,0.03,38560.40268,48500000,0.002909853
0.29,0.71,0.04,52489.13377,48000000,0.00306113
0.29,0.71,0.05,66994.66565,47500000,0.003220654
0.29,0.71,0.06,82102.17898,47000000,0.003388912
0.29,0.71,0.07,97838.05762,46500000,0.003566422
0.29,0.71,0.08,114229.9533,46000000,0.003753736
0.29,0.71,0.09,131306.8541,45500000,0.003951443
0.29,0.71,0.1,149099.1574,45000000,0.004160172
0.29,0.71,0.11,167638.7473,44500000,0.004380592
0.29,0.71,0.12,186959.0767,44000000,0.004613419
0.29,0.71,0.13,207095.2549,43500000,0.004859417
0.29,0.71,0.14,228084.1407,43000000,0.005119404
0.29,0.71,0.15,249964.4414,42500000,0.005394252
0.29,0.71,0.16,272776.8186,42000000,0.005684896
0.29,0.71,0.17,296564.0002,41500000,0.005992337
0.29,0.71,0.18,321370.901,41000000,0.006317645
0.29,0.71,0.19,347244.7504,40500000,0.006661969
0.29,0.71,0.2,374235.2295,40000000,0.00702654
0.29,0.71,0.21,402394.6169,39500000,0.007412677
0.29,0.71,0.22,431777.945,39000000,0.0078218
0.29,0.71,0.23,462443.1676,38500000,0.008255431
0.29,0.71,0.24,494451.3382,38000000,0.008715208
0.29,0.71,0.25,527866.8028,37500000,0.009202892
0.29,0.71,0.26,562757.4049,37000000,0.009720379
0.29,0.71,0.27,599194.7064,36500000,0.010269712
0.29,0.71,0.28,637254.2251,36000000,0.010853091
0.29,0.71,0.29,677015.689,35500000,0.011472892
0.29,0.71,0.3,718563.3111,35000000,0.01213168
0.29,0.71,0.31,761986.0841,34500000,0.012832225
0.29,0.71,0.32,807378.0989,34000000,0.013577523
0.29,0.71,0.33,854838.8874,33500000,0.014370818
0.29,0.71,0.34,904473.7936,33000000,0.015215621
0.29,0.71,0.35,956394.3734,32500000,0.016115742
0.29,0.71,0.36,1010718.828,32000000,0.017075315
0.29,0.71,0.37,1067572.473,31500000,0.018098829
0.29,0.71,0.38,1127088.248,31000000,0.019191167
0.29,0.71,0.39,1189407.266,30500000,0.020357643
0.29,0.71,0.4,1254679.415,30000000,0.021604048
0.29,0.71,0.41,1323064.011,29500000,0.022936698
0.29,0.71,0.42,1394730.505,29000000,0.024362492
0.29,0.71,0.43,1469859.264,28500000,0.02588897
0.29,0.71,0.44,1548642.411,28000000,0.02752439
0.29,0.71,0.45,1631284.752,27500000,0.029277799
0.29,0.71,0.46,1718004.791,27000000,0.031159128
0.29,0.71,0.47,1809035.842,26500000,0.03317929
0.29,0.71,0.48,1904627.243,26000000,0.035350295
0.29,0.71,0.49,2005045.705,25500000,0.03768538
0.29,0.71,0.5,2110576.789,25000000,0.040199152
0.29,0.71,0.51,2221526.538,24500000,0.042907765
0.29,0.71,0.52,2338223.28,24000000,0.045829101
0.29,0.71,0.53,2461019.635,23500000,0.048983
0.29,0.71,0.54,2590294.725,23000000,0.052391504
0.29,0.71,0.55,2726456.652,22500000,0.056079156
0.29,0.71,0.56,2869945.242,22000000,0.060073329
0.29,0.71,0.57,3021235.124,21500000,0.064404619
0.29,0.71,0.58,3180839.165,21000000,0.069107297
0.29,0.71,0.59,3349312.339,20500000,0.074219833
0.29,0.71,0.6,3527256.066,20000000,0.079785515
0.29,0.71,0.61,3715323.116,19500000,0.085853171
0.29,0.71,0.62,3914223.156,19000000,0.092478017
0.29,0.71,0.63,4124729.038,18500000,0.099722667
0.29,0.71,0.64,4347683.965,18000000,0.107658323
0.29,0.71,0.65,4584009.662,17500000,0.1163662
0.29,0.71,0.66,4834715.749,17000000,0.125939224
0.29,0.71,0.67,5100910.51,16500000,0.136484087
